"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Poland","POL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1046805","1089615","1140294","1199404","1263068","1323706","1385432","1448594","1512337","1576970","1639173","1698788","1768031","1839749","1911481","1981546","2045923","2109229","2162741","2201804","2224966","2223120","2201956","2173802","2155793","2157390","2183355","2226549","2279967","2335435","2388924","2448376","2502302","2552277","2601290","2649762","2703027","2755750","2806919","2854837","2870301","2930268","2987916","3040038","3082480","3112879","3134686","3142258","3148154","3168147","3199535","3256934","3335301","3429593","3532516","3639536","3751888","",
"Pre-demographic dividend","PRE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2989700","3080499","3164787","3242862","3315468","3383368","3490328","3592235","3689186","3781017","3868163","3992183","4109862","4222661","4332193","4439811","4581313","4719431","4853357","4982072","5105631","5265992","5417681","5562206","5701411","5837269","6012469","6182806","6350799","6518938","6688895","6894553","7100449","7305393","7507524","7706594","7923376","8126558","8320050","8508101","8693981","8924625","9148666","9367697","9583828","9799809","10107100","10412346","10715692","11016599","11317024","11671028","12021665","12376001","12742723","13128245","13585414","",
"Puerto Rico","PRI","Population ages 65 and above, female","SP.POP.65UP.FE.IN","63075","65175","67505","69909","72230","74422","77191","80150","83487","87422","92112","93800","95610","97431","99122","100607","105965","111844","118407","125629","133377","137307","141176","145324","149942","155020","160145","165754","172132","179140","186377","191410","196251","201484","207178","213421","218965","224646","230188","236116","241960","247036","251693","256026","260233","264150","267310","269632","271652","273890","276859","280272","284058","288195","290655","292345","294521","",
"Korea, Dem. People’s Rep.","PRK","Population ages 65 and above, female","SP.POP.65UP.FE.IN","248654","253050","260280","268909","276487","281968","294751","303406","309557","316199","324487","332150","342570","354291","364916","373579","384844","394860","404212","413921","424495","439528","453407","467345","482947","501032","518431","539677","563667","588568","613681","646353","679346","713033","748560","786561","815449","845226","876889","911546","949953","994612","1041586","1089902","1138579","1186991","1232818","1277126","1319964","1361473","1401651","1446946","1492086","1532694","1562290","1577921","1579797","",
"Portugal","PRT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","429390","439544","448506","455941","462744","469068","475198","483557","493965","501841","508626","516086","523615","531340","546688","576901","602494","619127","636655","653684","669731","683410","693481","702015","711545","723110","736770","751748","767955","784736","801169","815019","829836","846141","863922","882990","899517","917597","937026","957300","978769","998032","1014875","1029395","1042536","1055858","1071095","1087517","1105227","1125052","1147368","1167715","1186913","1205671","1224928","1245635","1263969","",
"Paraguay","PRY","Population ages 65 and above, female","SP.POP.65UP.FE.IN","34851","36085","37291","38491","39742","41063","42451","43874","45329","46813","48341","49989","51685","53423","55178","56943","58987","60933","62875","64925","67145","69373","71755","74261","76841","79493","82213","84957","87773","90726","93877","97484","101230","104988","108524","111736","114894","117666","120312","123206","126558","130467","134869","139581","144312","148919","154016","158887","163742","168917","174607","180312","186540","193329","200701","208681","217096","",
"West Bank and Gaza","PSE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23717","24810","25898","27019","28240","29596","30998","32566","33662","34911","36359","37957","39624","41355","43133","44915","46871","48831","50980","53204","55527","57922","60447","63100","65881","68816","71851","",
"Pacific island small states","PSS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","8892","9314","9827","10370","10906","11424","11911","12368","12797","13214","13641","14163","14660","15147","15629","16144","16663","17165","17624","18063","18490","19250","20011","20747","21416","22003","22892","23719","24491","25227","25942","26702","27422","28125","28840","29614","30711","31852","32953","33956","34845","35987","37039","38092","39226","40484","41916","43484","45147","46851","48530","50426","52353","54359","56445","58621","60938","",
"Post-demographic dividend","PST","Population ages 65 and above, female","SP.POP.65UP.FE.IN","38829975","39909990","40963957","42038590","43145266","44289853","45480110","46681673","47887107","49197266","50491764","51882228","53245388","54568880","55980340","57421501","58861692","60382555","61897079","63261664","64363483","65214180","65719695","66086330","66602279","67452326","68573771","69970166","71566061","73220919","74824806","76303365","77749661","79107110","80334961","81495847","82612110","83650496","84632284","85668607","86798318","87999374","89265609","90591782","91921467","93223613","94561905","95878430","97278689","98814591","100636467","102335940","104519230","106962041","109505668","112043489","114491717","",
"French Polynesia","PYF","Population ages 65 and above, female","SP.POP.65UP.FE.IN","912","931","948","968","987","1007","1052","1085","1131","1178","1233","1321","1408","1505","1606","1712","1846","1982","2122","2257","2373","2490","2568","2613","2648","2710","2841","3016","3199","3369","3511","3620","3720","3819","3935","4073","4300","4541","4799","5062","5322","5572","5832","6095","6373","6672","7023","7417","7818","8222","8609","8952","9256","9564","9922","10343","10803","",
"Qatar","QAT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","733","765","803","836","874","914","956","991","1027","1069","1109","1189","1281","1387","1517","1664","1662","1663","1659","1651","1645","1736","1834","1937","2033","2124","2185","2242","2293","2339","2385","2464","2536","2607","2690","2774","2885","3012","3169","3351","3575","3651","3755","3890","4061","4236","4571","4998","5509","6078","6671","7091","7615","8251","8939","9615","10354","",
"Romania","ROU","Population ages 65 and above, female","SP.POP.65UP.FE.IN","744690","770822","798217","826693","853415","876205","899059","921302","937886","954208","977458","999010","1026355","1057498","1091172","1128785","1175215","1217884","1255533","1280889","1295461","1299117","1287763","1271415","1260996","1264611","1284636","1312114","1346685","1384293","1419777","1445886","1475207","1517968","1559313","1596449","1640179","1675675","1708256","1743986","1785493","1810284","1831939","1873111","1907291","1926081","1943392","1930116","1905986","1900091","1906716","1917880","1936340","1962387","1993057","2025408","2059328","",
"Russian Federation","RUS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","5129394","5280627","5441778","5620768","5823799","6055475","6280237","6525772","6787762","7059541","7338830","7635818","7918360","8202804","8511663","8853288","9198380","9579613","9954797","10258951","10459582","10555470","10544423","10475654","10440088","10465157","10548921","10663693","10817801","11023812","11274044","11538229","11859929","12186915","12453028","12633443","12720098","12666656","12554480","12480112","12504941","12670855","12934925","13220470","13402404","13404412","13361085","13204432","13003378","12844141","12759849","12773125","12806859","12861053","12954717","13112645","13365039","",
"Rwanda","RWA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","48214","49664","51005","52237","53326","54288","55330","56280","57192","58139","59148","60512","61839","63114","64313","65423","66940","68426","69799","70924","71734","72907","73780","74665","75967","77894","80874","84355","87713","90313","91904","89748","85379","79979","74855","70543","80506","93965","110211","126746","141078","143163","141866","138969","136600","135912","138491","142405","147174","152146","156990","162691","168486","174661","181603","189573","198972","",
"South Asia","SAS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","8938483","9204955","9482839","9747659","9980134","10165629","10459617","10717421","10955518","11194365","11447353","11852554","12266542","12681570","13085299","13475486","13964377","14439058","14902330","15357666","15807871","16338006","16853508","17353620","17843752","18330642","18916649","19495649","20070687","20644584","21222925","22006588","22790460","23582455","24392834","25231316","26254652","27280747","28320304","29384892","30481995","31659004","32845539","34030598","35194558","36332537","37525525","38673514","39795474","40914611","42054224","43407947","44773376","46187163","47692626","49320728","51188505","",
"Saudi Arabia","SAU","Population ages 65 and above, female","SP.POP.65UP.FE.IN","78800","81417","84087","86796","89536","92307","95161","98043","101028","104182","107558","111235","115220","119525","124126","128987","133741","138643","143902","149778","156450","161657","167248","172981","178496","183454","192323","202265","213425","225755","239247","247573","255391","263034","270703","278424","285210","291822","298347","304910","311760","318817","325699","332980","341299","350988","359355","368897","379129","389308","399141","408288","417506","427577","439694","454626","476163","",
"Sudan","SDN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","130886","134099","137051","139880","142752","145789","149635","153560","157592","161772","166135","171462","176925","182519","188226","194048","200502","207050","213740","220651","227853","235442","243192","251118","259222","267591","276321","284999","293969","303621","314213","327586","342045","357271","372854","388587","401451","413379","424768","436075","447712","461632","475725","489966","504277","518618","535303","551896","568741","586208","604654","624865","645795","667688","690755","715133","741696","",
"Senegal","SEN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","46031","47145","48130","49023","49857","50677","52126","53507","54831","56100","57326","59426","61472","63457","65352","67161","69969","72725","75457","78196","80976","84442","87971","91575","95291","99127","103409","107866","112495","117258","122160","127185","132203","137243","142351","147551","152469","157314","162147","167031","172009","177100","182145","187164","192160","197125","202690","208153","213536","218812","223988","230089","236103","242279","249001","256523","265008","",
"Singapore","SGP","Population ages 65 and above, female","SP.POP.65UP.FE.IN","20337","21947","23700","25577","27554","29583","31354","33133","34861","36636","38553","40752","42992","45376","47901","50586","52984","55631","58262","60809","63150","67884","72383","74674","77532","79269","80161","82457","85786","89636","94522","99256","104459","109532","115846","122878","130639","138646","147862","154043","162155","171019","176773","177837","183959","193707","205703","219776","236020","246765","255363","271094","290715","310445","330904","352368","373878","",
"Solomon Islands","SLB","Population ages 65 and above, female","SP.POP.65UP.FE.IN","842","961","1095","1232","1361","1468","1582","1681","1772","1876","1995","2058","2122","2177","2230","2286","2394","2506","2617","2715","2800","2889","2963","3033","3124","3231","3367","3517","3667","3810","3939","4068","4184","4295","4429","4597","4808","5056","5307","5546","5750","5973","6156","6330","6529","6767","7070","7403","7749","8091","8408","8757","9111","9461","9804","10137","10489","",
"Sierra Leone","SLE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","35151","36061","36775","37300","37646","37825","38920","39859","40632","41238","41677","42994","44118","45053","45818","46434","48051","49530","50865","52027","53005","54629","55971","57105","58103","59021","60552","61883","62833","63184","62870","63258","62599","61091","58962","56358","56372","56173","55838","55454","55036","57459","60323","63381","66364","69119","72316","74961","77171","79120","80921","83758","86389","88800","90968","92895","96047","",
"El Salvador","SLV","Population ages 65 and above, female","SP.POP.65UP.FE.IN","52153","53326","54485","55637","56786","57959","59456","60944","62427","63884","65330","67345","69347","71337","73329","75310","77994","80680","83370","86093","88871","92080","95323","98635","102058","105615","109565","113643","117851","122146","126507","130668","134829","139112","143677","148622","153831","159334","165077","171018","177147","183568","190060","196608","203169","209725","217257","224591","231815","239043","246352","253505","260821","268383","276310","284724","293539","",
"San Marino","SMR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","46162","47710","49161","50539","51841","53086","54846","56625","58297","59707","60814","61842","62522","63558","65825","69689","74611","81770","89981","97930","104957","109361","111207","111391","111002","110690","112536","114419","116002","116840","116726","117632","117706","117214","116443","115486","117293","119472","121932","124645","127609","131374","135408","139538","143503","147193","151586","155528","159239","163029","167071","172078","177270","182600","187959","193298","200281","",
"Serbia","SRB","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","429274","444913","463540","482773","501083","509693","529038","546481","562427","577527","591921","603689","614812","623634","629885","632832","631303","626960","621722","618727","619626","623550","632167","643269","656301","670423","685953","",
"Sub-Saharan Africa (excluding high income)","SSA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3751280","3855560","3953166","4044140","4128618","4207188","4329042","4444404","4554536","4660671","4764052","4913803","5057669","5195992","5329059","5457653","5631347","5800801","5968015","6134572","6301095","6495632","6685708","6872563","7057616","7242242","7470725","7695148","7916945","8137454","8358529","8616831","8870926","9122548","9373278","9624008","9920972","10207938","10486804","10758114","11022249","11332269","11633075","11927235","12221057","12519909","12925946","13333608","13742035","14149615","14558113","15015601","15472108","15935595","16415655","16919965","17499872","",
"South Sudan","SSD","Population ages 65 and above, female","SP.POP.65UP.FE.IN","40305","40927","41495","41991","42393","42683","43820","44864","45814","46718","47580","49109","50609","52093","53556","55015","57082","59114","61143","63212","65340","67920","70543","73112","75508","77654","80338","82472","83939","84666","84645","85361","85137","84483","84027","84093","87205","91851","97543","103660","109801","115400","120936","126669","132947","139980","147418","155452","163995","172924","182156","190454","198697","206722","214245","221186","227232","",
"Sub-Saharan Africa","SSF","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3752764","3857095","3954741","4045758","4130281","4208896","4330779","4446179","4556347","4662527","4765952","4915731","5059637","5197992","5331110","5459769","5633532","5803067","5970329","6136941","6303517","6498099","6688200","6875055","7060139","7244808","7473313","7697857","7919682","8140213","8361298","8619668","8873807","9125519","9376362","9627181","9924236","10211298","10490293","10761746","11025990","11335998","11636899","11930988","12224747","12523553","12929666","13337350","13745893","14153546","14562232","15019579","15476112","15939692","16419875","16924396","17504448","",
"Small states","SST","Population ages 65 and above, female","SP.POP.65UP.FE.IN","387280","397062","406837","416050","424798","433271","444887","456662","468977","481674","494675","506485","517695","528459","539005","549312","562506","575208","587297","598339","608000","619609","629925","639400","649023","659737","672188","685839","700561","716005","731739","750008","765955","780702","795968","811455","829479","847615","865698","885570","905809","925721","945643","965355","984598","1003340","1024231","1044626","1065339","1086839","1110543","1134732","1161270","1190273","1221833","1256412","1293867","",
"Sao Tome and Principe","STP","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1439","1367","1281","1185","1071","939","1091","1273","1490","1734","2005","1962","1922","1884","1856","1831","1971","2114","2262","2417","2574","2579","2590","2614","2628","2647","2703","2749","2789","2836","2890","2946","3010","3073","3132","3180","3239","3286","3330","3376","3432","3477","3532","3580","3609","3617","3617","3603","3572","3529","3485","3456","3420","3386","3357","3341","3355","",
"Suriname","SUR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","5994","6122","6287","6482","6688","6895","7084","7268","7420","7532","7595","7656","7639","7531","7375","7207","7489","7759","8005","8208","8361","8442","8504","8585","8725","8958","9125","9392","9728","10086","10439","10834","11212","11589","11976","12402","12744","13046","13286","13476","13645","14127","14631","15150","15662","16165","16645","17113","17574","18050","18547","19058","19577","20118","20681","21278","21899","",
"Slovak Republic","SVK","Population ages 65 and above, female","SP.POP.65UP.FE.IN","159601","168812","175666","182952","190691","198680","206548","214542","222612","230642","237597","243931","250386","256636","263299","270628","278123","286559","294506","299981","301612","299705","294671","288465","284448","284616","289782","298112","308295","318074","326170","332679","337656","342920","348049","353084","359008","364856","370306","375005","377966","381403","384402","386776","389453","392744","397185","402180","407881","414260","421044","428797","437241","446315","456738","468817","482932","",
"Slovenia","SVN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","74210","76944","79893","83193","86653","90189","93305","96263","98876","101108","103463","106995","110474","113910","116928","120330","124043","127467","130483","132757","133974","132478","129539","126342","123399","121795","124152","128017","131741","135389","138796","143180","147067","150634","154328","158269","162481","166395","169949","173763","177750","181095","184195","187003","189616","192225","195158","198271","200360","203871","206533","208272","210136","212250","214993","218529","222697","",
"Sweden","SWE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","477986","488498","499754","511419","524278","538500","553294","567260","580330","594747","611339","629688","645906","661550","678044","695278","711251","726871","741619","755201","767965","780935","791915","801978","812459","823975","833711","844093","854816","865785","875756","881734","885224","887337","889985","891076","889796","888090","886622","885018","883616","883638","882010","880530","881451","885928","890790","900248","912486","927072","943236","959975","978485","998833","1019509","1038398","1057962","",
"Swaziland","SWZ","Population ages 65 and above, female","SP.POP.65UP.FE.IN","5657","5803","5932","6055","6174","6292","6478","6661","6839","7014","7186","7426","7655","7884","8111","8338","8627","8916","9204","9489","9765","10094","10414","10742","11099","11502","11917","12374","12833","13269","13646","14165","14614","15028","15436","15865","16321","16791","17248","17660","18008","18500","18908","19256","19586","19919","20267","20636","21023","21433","21853","22375","22923","23492","24084","24689","25427","",
"Sint Maarten (Dutch part)","SXM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1484","1535","1575","1618","1663","1708","1737","1775","1811","1856","1900","1928","1968","2000","2051","2116","2185","2266","2314","2369","2422","2467","2492","2492","2523","2566","2588","2709","2737","2759","2769","2837","2881","2971","3084","3173","3264","3360","3489","3632","3741","3729","3824","3753","3690","3644","3720","3742","3858","3931","4119","3978","4004","4097","4220","4431","4576","",
"Syrian Arab Republic","SYR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","84398","86615","88367","89833","91280","92811","94902","97020","99165","101281","103337","106349","109272","112153","115032","117952","121533","125134","128845","132733","136873","141504","146352","151405","156627","162032","167984","174063","180394","187134","194411","201926","209753","218050","226996","236629","247960","259636","271229","282139","291984","294765","296476","298253","301573","307531","322573","340157","357889","372430","381666","392515","397144","398711","402070","410961","419448","",
"Turks and Caicos Islands","TCA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Population ages 65 and above, female","SP.POP.65UP.FE.IN","64854","66448","67965","69330","70465","71331","72768","73906","74843","75645","76368","78175","79855","81349","82576","83518","85024","86201","87102","87765","88240","89792","91195","92507","93789","95061","97355","99706","102044","104262","106307","108878","111223","113430","115566","117685","120502","123290","126079","128905","131769","135234","138739","142216","145620","148937","152559","156026","159358","162552","165644","169436","173036","176788","181179","186479","193354","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","18676804","18692533","18751687","18911398","19032378","19191243","19983769","20829242","21727683","22639740","23532402","24491836","25410306","26311834","27204064","28082242","29150979","30196275","31261158","32346663","33424868","34655171","35889358","37082062","38200098","39289424","40350076","41385801","42399986","43434938","44544056","45641648","46867089","48206208","49620943","51082379","52955713","54756091","56515849","58287100","60086297","61783838","63465610","65115200","66677867","68152853","69729561","71253972","72795158","74450891","76311664","78413727","80659295","83199102","86257748","89954780","94281548","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","12090984","12474787","12881270","13322721","13803556","14320477","14841284","15395589","15972571","16565261","17171581","17815288","18444159","19076787","19748582","20470933","21194527","21968386","22710043","23295565","23672903","23843220","23786402","23627034","23548744","23630616","23890369","24257145","24724850","25283198","25888828","26523306","27265107","28028513","28637010","29061264","29386051","29506332","29518785","29613291","29830225","30329873","30972468","31669836","32179560","32372437","32470661","32326106","32085482","31948473","31956180","32120764","32377712","32716999","33142343","33704311","34452326","",
"Togo","TGO","Population ages 65 and above, female","SP.POP.65UP.FE.IN","26385","26659","26789","26863","26993","27217","28153","29331","30633","31950","33223","34532","35635","36600","37508","38410","39679","40905","42121","43351","44621","46309","48135","50049","51999","53954","55910","57793","59611","61353","63049","64675","66163","67600","69067","70647","72046","73444","74821","76133","77368","79215","80846","82329","83721","85109","87253","89321","91332","93310","95286","98519","101746","104982","108237","111531","115430","",
"Thailand","THA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","515125","532107","551275","572109","593597","615145","636516","657434","678499","700701","724622","748644","774345","800980","827278","852545","881327","908663","935251","962073","989815","1019421","1049577","1081075","1114670","1151123","1193105","1239111","1289881","1346239","1408853","1474320","1542873","1615326","1693118","1777913","1861859","1951913","2048061","2149705","2255891","2364271","2476045","2588743","2699143","2806329","2906431","3004611","3104989","3212232","3329198","3457704","3595376","3743603","3903667","4076431","4240904","",
"Tajikistan","TJK","Population ages 65 and above, female","SP.POP.65UP.FE.IN","51672","53699","56045","58708","61693","64991","68386","72088","75941","79704","83258","85755","87721","89366","90916","92459","95152","97885","100469","102630","104329","105899","106946","107842","109077","110903","113180","115861","118794","121844","124989","126491","127705","128404","128285","127215","127325","125884","123375","120655","118233","121799","126254","130626","133562","134450","135423","134804","133393","132275","132078","133367","135572","138806","143155","148716","155779","",
"Turkmenistan","TKM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","44791","45483","46198","47022","48063","49383","51135","53159","55346","57522","59586","61641","63318","64778","66224","67699","69841","71934","73780","75141","75959","77313","78288","79074","79903","80923","82503","84080","85837","88007","90701","93749","97478","101456","105080","108041","110665","112498","113939","115571","117674","120945","124255","127178","129109","129703","129190","127903","126244","124734","123751","124218","124965","126328","128787","132595","137769","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","4107926","4273094","4441124","4611263","4782805","4955524","5131641","5308601","5488026","5671104","5859174","6067209","6275561","6486710","6703696","6928072","7174861","7426234","7679960","7931364","8178873","8432603","8682773","8935911","9200417","9482109","9793396","10113790","10447308","10798365","11169604","11574844","11993399","12421306","12851166","13279833","13751633","14218886","14687199","15164298","15656124","16180049","16715967","17266138","17831482","18415633","18998441","19598668","20224599","20885433","21589653","22321014","23082410","23891513","24771422","25738029","26735216","",
"Timor-Leste","TLS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","7301","7377","7483","7597","7717","7842","8143","8452","8728","8930","9027","9264","9430","9523","9533","9448","9172","8661","7959","7096","6068","6080","6130","6202","6290","6374","6450","6546","6654","6777","6913","7440","7991","8529","9006","9388","9784","10028","10199","10393","10695","11209","11930","12776","13614","14349","15254","16016","16713","17494","18437","19203","20112","21092","22041","22905","23759","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1907658","1970904","2033337","2094965","2155784","2215639","2286042","2355057","2423187","2490952","2558745","2637118","2715430","2792158","2864725","2932182","3006982","3076051","3143239","3212968","3287828","3378327","3474647","3578052","3690229","3812849","3947281","4088622","4236399","4389761","4548355","4724695","4903672","5086187","5273361","5466417","5670092","5874377","6079274","6283621","6486791","6689023","6886511","7080768","7271511","7459256","7628272","7794548","7962937","8139724","8331071","8528970","8730325","8945293","9192041","9484499","9846671","",
"Tonga","TON","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1192","1202","1216","1232","1243","1259","1279","1291","1294","1291","1274","1305","1333","1353","1371","1390","1420","1449","1480","1516","1557","1618","1681","1750","1812","1873","1941","2020","2103","2194","2294","2397","2491","2589","2687","2794","2871","2948","3029","3104","3164","3254","3324","3380","3432","3467","3493","3504","3508","3498","3482","3519","3548","3587","3629","3668","3703","",
"South Asia (IDA & IBRD)","TSA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","8938483","9204955","9482839","9747659","9980134","10165629","10459617","10717421","10955518","11194365","11447353","11852554","12266542","12681570","13085299","13475486","13964377","14439058","14902330","15357666","15807871","16338006","16853508","17353620","17843752","18330642","18916649","19495649","20070687","20644584","21222925","22006588","22790460","23582455","24392834","25231316","26254652","27280747","28320304","29384892","30481995","31659004","32845539","34030598","35194558","36332537","37525525","38673514","39795474","40914611","42054224","43407947","44773376","46187163","47692626","49320728","51188505","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3752764","3857095","3954741","4045758","4130281","4208896","4330779","4446179","4556347","4662527","4765952","4915731","5059637","5197992","5331110","5459769","5633532","5803067","5970329","6136941","6303517","6498099","6688200","6875055","7060139","7244808","7473313","7697857","7919682","8140213","8361298","8619668","8873807","9125519","9376362","9627181","9924236","10211298","10490293","10761746","11025990","11335998","11636899","11930988","12224747","12523553","12929666","13337350","13745893","14153546","14562232","15019579","15476112","15939692","16419875","16924396","17504448","",
"Trinidad and Tobago","TTO","Population ages 65 and above, female","SP.POP.65UP.FE.IN","15475","15718","15902","16041","16178","16321","17146","18042","19002","19991","20987","22019","22986","23959","24988","26111","27189","28364","29593","30794","31900","32854","33688","34427","35152","35901","36597","37359","38142","38900","39612","40536","41379","42169","42930","43682","44554","45371","46188","47056","48017","49041","50165","51413","52790","54305","55815","57451","59193","61030","62946","64762","66614","68542","70591","72794","75241","",
"Tunisia","TUN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","84877","85577","85964","86036","85829","85346","86576","87948","89352","90643","91716","94404","96843","99127","101436","103875","107370","111034","114852","118680","122432","128675","135719","143705","152742","162871","169821","177426","185993","195473","205537","215096","224447","233842","243953","255355","268256","282197","296771","311341","325486","338693","351545","363992","375911","387294","395385","403010","410439","417993","425932","432750","439549","447382","457732","471499","487617","",
"Turkey","TUR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","552256","582523","616418","650944","681987","707405","729317","746165","761492","779965","804040","839484","879860","922914","966028","1008148","1041458","1073801","1104378","1131758","1155391","1175510","1192169","1207730","1225518","1247604","1275743","1307787","1344300","1385703","1432392","1486077","1543766","1606056","1673669","1746797","1824758","1907128","1991731","2075094","2155240","2227482","2297611","2367102","2438173","2512688","2588594","2667112","2750181","2839847","2937604","3029263","3127835","3235959","3357246","3493819","3634720","",
"Tuvalu","TUV","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","135047","139982","145059","150245","155460","160679","166712","172698","178713","184873","191255","198508","205923","213500","221194","229022","237606","246154","254755","263528","272581","282432","292453","302659","313038","323631","335136","346609","358308","370545","383507","397898","412923","428313","443736","459051","475363","491076","506462","521743","537088","550630","563172","575079","587484","601557","630922","662624","695795","729315","762801","794036","825151","856410","888289","921081","953219","",
"Uganda","UGA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","95784","98701","101722","104873","108201","111720","115957","120292","124648","128943","133161","137663","141915","146000","150022","154061","158986","163894","168840","173855","178987","184834","190722","196793","203209","210081","218172","226707","235554","244519","253505","263206","272434","281425","290510","299858","310493","321286","331577","340359","347166","354631","360450","365547","371229","378212","387677","398312","409740","421343","432868","445687","458456","471553","485495","500590","517830","",
"Ukraine","UKR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2006726","2086864","2163276","2240752","2325822","2421551","2511923","2610801","2717318","2827632","2939683","3051351","3156066","3260418","3373893","3500066","3622015","3758130","3891790","3997117","4061057","4086439","4063108","4021646","3993724","3995088","4031037","4089937","4171398","4271070","4373264","4472537","4590601","4696167","4747391","4742427","4733139","4674922","4599812","4548124","4542236","4601320","4701593","4821530","4910095","4940738","4955442","4925248","4869172","4817682","4783746","4755765","4740661","4736171","4730961","4748853","4805687","",
"Upper middle income","UMC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","28035437","28392405","28821845","29380305","29920844","30516131","31716527","32986670","34322671","35688482","37058344","38563255","40021423","41471384","42943061","44439081","46093213","47758767","49428412","51018014","52466477","53927862","55253359","56474109","57685450","58982942","60379690","61818839","63309460","64900049","66627571","68362428","70328547","72453612","74559093","76580357","78898856","80976880","82918821","84946583","87133492","89481475","91975518","94536955","96918446","99018060","100999539","102787305","104574954","106617289","109025342","111746652","114694283","118014573","121965749","126702671","132204812","",
"Uruguay","URY","Population ages 65 and above, female","SP.POP.65UP.FE.IN","114184","116532","118858","121202","123595","126073","129002","132019","134986","137706","140065","143098","145529","147820","150593","154187","157452","161637","166311","170824","174801","178505","181730","184694","187766","191183","195280","199304","203423","207836","212599","217614","222915","228371","233751","238943","244060","248973","253517","257511","260858","264272","266859","268967","271040","273357","276203","279149","282167","285254","288488","291322","294191","297170","300273","303542","306404","",
